product_no,product_url,product_name,category,sub_category,price,fabric,fit_type,size_range,recommended_body_type,body_cover_features,style_tags,season,length_type,sleeve_type,color_options,recommended_age,coordination_items,product_summary,shoulder,chest,chest_measure_type,armhole,sleeve,sleeve_circumference,length,length_front,length_back,measurement_source,raw_measurements
26069,https://www.misharp.co.kr/product/detail.html?product_no=26069,N. 멜르 브이 니트,니트/가디건,니트,33200,,,55-77,어깨좁음,뱃살커버;허리라인보정,데일리,봄;겨울,기본,긴팔,블랙;베이지;핑크,4050,데님;스커트;니트,"미샵 - N. 멜르 브이 니트 (4 color) N. 멜르 브이 니트 (4 color) (해외배송 가능상품) ( 건) N. 멜르 브이 니트 (4 color) 36,800원 33,200원 남은시간 2일 21:46:46 (3,600원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 330원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 -",57,57,circumference,34,53,,,,,text,"[{""어깨단면"": ""57""}, {""암홀둘레"": ""34""}, {""소매길이"": ""53""}, {""가슴둘레"": ""114""}]"
26662,https://www.misharp.co.kr/product/detail.html?product_no=26662,하프 노멀 데님 자켓,아우터,자켓,42500,코튼100% 데님 소재입니다,,55-77,어깨좁음;하체통통,힙커버,데일리,봄;가을;겨울,하프,긴팔,화이트,4050,슬랙스;데님;스커트;원피스,"【3,000장 돌파/문의쇄도 재제작】",49,56,circumference,45,51,,,,,text,"[{""어깨단면"": ""49""}, {""암홀둘레"": ""45""}, {""소매길이"": ""51""}, {""가슴둘레"": ""112""}]"
28561,https://www.misharp.co.kr/product/detail.html?product_no=28561,라벨르 트임 긴팔 맨투맨 / 사이즈별,티셔츠,티셔츠,26900,,,55-66,어깨좁음;팔뚝통통;복부체형,팔뚝커버;뱃살커버;허리라인보정,페미닌;데일리;오피스룩;모임룩,,크롭,긴팔,블랙;그레이,4050,슬랙스;데님;스커트,【L제작/뱃살걱정없는 슬림 맨투맨】,40,46,circumference,46,59,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""46""}, {""소매길이"": ""59""}, {""가슴둘레"": ""92""}]"
27361,https://www.misharp.co.kr/product/detail.html?product_no=27361,N.클래식 밴딩 테이퍼드 데님,팬츠,데님,54500,코튼97% 스판3% 혼용 데님 원단입니다 / 스판3% 혼용 데님 원단입니다,,55-77,복부체형;하체통통,힙커버,클래식;데일리,,기본,긴팔,,4050,데님;니트,【 USA 고품질의 링사의 멀티 슬럽】,,,,,,,,,,,
28559,https://www.misharp.co.kr/product/detail.html?product_no=28559,르네 클래식 라운드 자켓 / 사이즈별,아우터,자켓,115700,폴리에스터 92% / 레이온 4% / 스판 4%의 최적화된 혼용률로 제작되어,세미루즈,55-77,어깨좁음,허리라인보정,클래식;데일리;오피스룩;학모룩,겨울,롱,긴팔,블랙;네이비,4050,슬랙스;데님;스커트;원피스,【브랜드 공정 그대로/사이즈별 】,38,48,circumference,46,57,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""46""}, {""소매길이"": ""57""}, {""가슴둘레"": ""96""}]"
28562,https://www.misharp.co.kr/product/detail.html?product_no=28562,매그 S 653 슬랙스,팬츠,슬랙스,41300,폴리에스터 92%와 스판 8%의 황금 비율로 제작되었습니다 / 폴리에스터92%와 스판8%의 황금 비율로 제작되었습니다 / 스판 8%의 황금 비율로 제작되었습니다 / 스판8%의 황금 비율로 제작되었습니다,,55-77,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,데일리;오피스룩,겨울,기본,긴팔,블랙;베이지,4050,슬랙스;데님;니트,★SS제작 팬츠 154★ 【무릎나옴 전혀 없음】,,,,,,,,,,,
24194,https://www.misharp.co.kr/product/detail.html?product_no=24194,벤 플랩 사파리,아우터,점퍼,62600,,,55-77,어깨좁음;복부체형,힙커버,클래식;페미닌;데일리,봄;가을;겨울,하프,긴팔,블랙;베이지,4050,데님,"미샵 - 벤 플랩 사파리 (2 color) 벤 플랩 사파리 (2 color) (해외배송 가능상품) ( 건) 벤 플랩 사파리 (2 color) 69,500원 62,600원 남은시간 2일 21:46:36 (6,900원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 620원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ---------",41.5,55,circumference,48,58,,,,,text,"[{""어깨단면"": ""41.5""}, {""암홀둘레"": ""48""}, {""소매길이"": ""58""}, {""가슴둘레"": ""110""}]"
26119,https://www.misharp.co.kr/product/detail.html?product_no=26119,모던 배색 트윌리,,,11600,,,,4050 여성 일반체형,,데일리,,기본,긴팔,아이보리;베이지;핑크;네이비,4050,데님,"미샵 - 모던 배색 트윌리 (4 color) 모던 배색 트윌리 (4 color) (해외배송 가능상품) ( 건) 모던 배색 트윌리 (4 color) 12,800원 11,600원 남은시간 2일 21:46:34 (1,200원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 110원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------",,,,,,,,,,,
26745,https://www.misharp.co.kr/product/detail.html?product_no=26745,소프트 웜톤 루즈핏 맨투맨,티셔츠,티셔츠,39800,코튼54% 폴리에스터,루즈핏,55-77,어깨좁음;하체통통,뱃살커버,데일리;오피스룩,봄;가을;겨울,기본,긴팔,블랙;아이보리;베이지;그레이,4050,슬랙스;데님;스커트;니트,"★ 제작 상의 52 ★ 【,1000장 판매 돌파】",50,53,circumference,44,53,,,,,text,"[{""어깨단면"": ""50""}, {""암홀둘레"": ""44""}, {""소매길이"": ""53""}, {""가슴둘레"": ""106""}]"
28555,https://www.misharp.co.kr/product/detail.html?product_no=28555,슬로우 브이넥 반팔 니트,니트/가디건,니트,24200,,루즈핏,55-77,어깨좁음;팔뚝통통;복부체형,팔뚝커버;뱃살커버;허리라인보정,데일리;오피스룩,봄;여름;가을,기본,반팔,블랙;베이지;소라,4050,데님;스커트;니트,"미샵 - 슬로우 브이넥 반팔 니트 (3 color) 슬로우 브이넥 반팔 니트 (3 color) (해외배송 가능상품) ( 건) 슬로우 브이넥 반팔 니트 (3 color) 26,800원 24,200원 남은시간 2일 21:46:30 (2,600원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 240원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",38,51,circumference,45,36,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""45""}, {""소매길이"": ""36""}, {""가슴둘레"": ""102""}]"
28556,https://www.misharp.co.kr/product/detail.html?product_no=28556,모던 리프레시 고밀도 셔츠,블라우스/셔츠,셔츠,52700,코튼100% 소재로 차원이 다른 퀄리티를 보여줍니다,루즈핏,55-77,어깨좁음,허리라인보정,클래식;데일리;오피스룩,,기본,긴팔,핑크,4050,슬랙스;데님,【국내 고퀄/고밀도 50수】,59,59,circumference,39,56,,,,,text,"[{""어깨단면"": ""59""}, {""암홀둘레"": ""39""}, {""소매길이"": ""56""}, {""가슴둘레"": ""118""}]"
24735,https://www.misharp.co.kr/product/detail.html?product_no=24735,N. 소프트 부클 트위드 자켓,아우터,자켓,106700,울30% 함유의 아주 부드럽고 유연한 터치감이며,,55-77,어깨좁음,,클래식;페미닌;데일리,봄;가을;겨울,기본,긴팔,블랙;베이지,4050,데님,【울30 / 브랜드납품 원단 그대로】,37,49,circumference,46,58,,,,,text,"[{""어깨단면"": ""37""}, {""암홀둘레"": ""46""}, {""소매길이"": ""58""}, {""가슴둘레"": ""98""}]"
28125,https://www.misharp.co.kr/product/detail.html?product_no=28125,소프트 아방핏 체크 셔츠,블라우스/셔츠,셔츠,44000,코튼100% 소재이며,,55-77,어깨좁음,,클래식;데일리,봄;가을,기본,긴팔,블랙,4050,데님;니트,"미샵 - 소프트 아방핏 체크 셔츠 (2 color) 소프트 아방핏 체크 셔츠 (2 color) (해외배송 가능상품) ( 건) 소프트 아방핏 체크 셔츠 (2 color) 48,800원 44,000원 남은시간 2일 21:46:24 (4,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 440원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",68,74.5,circumference,50,42.5,,,,,text,"[{""어깨단면"": ""68""}, {""암홀둘레"": ""50""}, {""소매길이"": ""42.5""}, {""가슴둘레"": ""149""}]"
23491,https://www.misharp.co.kr/product/detail.html?product_no=23491,매그 S 489 슬랙스,팬츠,슬랙스,38300,,,55-99,복부체형;하체통통,힙커버;허리라인보정,페미닌;데일리,가을,롱,긴팔,블랙;베이지,4050,슬랙스;데님,"★SS제작 팬츠 153★ 【하루종일 새바지, 체형커버 완벽핏】",,,,,,,,,,,
28553,https://www.misharp.co.kr/product/detail.html?product_no=28553,굿모닝 스누피 잠옷 홈웨어 팬츠 / 사이즈별,팬츠,팬츠,12800,폴리에스터95% 스판5% 혼용 소재입니다 / 스판5% 혼용 소재입니다,,55-77,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,데일리,여름;겨울,기본,긴팔,핑크,4050,데님,"미샵 - 굿모닝 스누피 잠옷 홈웨어 팬츠 (3 color) / 사이즈별 굿모닝 스누피 잠옷 홈웨어 팬츠 (3 color) / 사이즈별 (해외배송 가능상품) ( 건) 굿모닝 스누피 잠옷 홈웨어 팬츠 (3 color) / 사이즈별 12,800원 120원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 1핑크 2퍼플 3블루 사이",,,,,,,,,,,
27279,https://www.misharp.co.kr/product/detail.html?product_no=27279,도트 코튼 스카프,,,11600,,,,4050 여성 일반체형,,데일리,,기본,긴팔,블랙;화이트,4050,데님,"미샵 - 도트 코튼 스카프 (4 color) 도트 코튼 스카프 (4 color) (해외배송 가능상품) ( 건) 도트 코튼 스카프 (4 color) 12,800원 11,600원 남은시간 2일 21:46:20 (1,200원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 110원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------",,,,,,,,,,,
28552,https://www.misharp.co.kr/product/detail.html?product_no=28552,군살 커버 루즈핏 후드 점퍼,아우터,점퍼,68500,폴리100%로 꼼꼼하게 처리되어 이너와의 마찰 없이 부드럽게 착용되며,루즈핏,55-77,어깨좁음,뱃살커버;허리라인보정,데일리,봄;가을;간절기,롱,긴팔,블랙;베이지,4050,슬랙스;데님;스커트,"미샵 - 군살 커버 루즈핏 후드 점퍼 (2 color) 군살 커버 루즈핏 후드 점퍼 (2 color) (해외배송 가능상품) ( 건) 군살 커버 루즈핏 후드 점퍼 (2 color) 68,500원 680원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 연베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 군살 커버 루즈핏 후",53,61,circumference,47,52.5,,,,,text,"[{""어깨단면"": ""53""}, {""암홀둘레"": ""47""}, {""소매길이"": ""52.5""}, {""가슴둘레"": ""122""}]"
27439,https://www.misharp.co.kr/product/detail.html?product_no=27439,베라 S 235 데님,팬츠,데님,52500,코튼97% 스판3% 혼용 소재입니다 / 스판3% 혼용 소재입니다 / 스판3% 혼용으로 착용감이 매우 편안합니다,,55-44,복부체형;하체통통,힙커버,클래식;데일리,여름;겨울,기본,긴팔,그레이,4050,데님,★SS제작 팬츠 153★ 【클래식 데님의 정석!】,,,,,,,,,,,
28551,https://www.misharp.co.kr/product/detail.html?product_no=28551,베이 밴딩 긴팔 원피스,원피스/스커트,원피스,56300,,,55-66반,어깨좁음;복부체형,뱃살커버;허리라인보정,클래식;데일리;오피스룩;학모룩,봄,기본,긴팔,블랙;브라운,4050,데님;원피스,"미샵 - 베이 밴딩 긴팔 원피스 (2 color) 베이 밴딩 긴팔 원피스 (2 color) (해외배송 가능상품) ( 건) 베이 밴딩 긴팔 원피스 (2 color) 62,500원 56,300원 남은시간 2일 21:46:15 (6,200원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 560원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요",37,49,circumference,50,57,,,,,text,"[{""어깨단면"": ""37""}, {""암홀둘레"": ""50""}, {""소매길이"": ""57""}, {""가슴둘레"": ""98""}]"
26952,https://www.misharp.co.kr/product/detail.html?product_no=26952,스톤 분또 스트라이프 맨투맨,티셔츠,티셔츠,31040,코튼96% 스판4% 혼용 소재입니다 / 스판4% 혼용 소재입니다,,55-77,어깨좁음,허리라인보정,데일리;오피스룩,겨울,기본,긴팔,아이보리;베이지,4050,슬랙스;데님;니트,【밀도있는 고급원단/끝라인은 니트지】,44,54.5,circumference,46,58,,,,,text,"[{""어깨단면"": ""44""}, {""암홀둘레"": ""46""}, {""소매길이"": ""58""}, {""가슴둘레"": ""109""}]"
27308,https://www.misharp.co.kr/product/detail.html?product_no=27308,(기획) 모던 셔츠 니트 조끼 세트,니트/가디건,니트,34500,코튼80% 폴리에스터20% 혼용 소재입니다 / 폴리에스터20% 혼용 소재입니다 / 폴리에스터80% 아크릴20% 혼용 소재입니다,,55-66반,어깨좁음;하체통통,,클래식;페미닌;데일리,,기본,긴팔,블랙;네이비,4050,슬랙스;데님;스커트;니트,【세트기획가/셔츠+조끼/국내생산】,41.5,51.5,circumference,50,55.5,,,,,text,"[{""어깨단면"": ""41.5""}, {""암홀둘레"": ""50""}, {""소매길이"": ""55.5""}, {""가슴둘레"": ""103""}]"
28096,https://www.misharp.co.kr/product/detail.html?product_no=28096,F. 머드 페미닌 밴딩 훌 스커트,원피스/스커트,스커트,39500,폴리에스터100% 소재입니다,,55-66반,복부체형;하체통통,힙커버;허리라인보정,클래식;페미닌;데일리,봄;여름,기본,긴팔,블랙;베이지,4050,데님;스커트,"미샵 - F. 머드 페미닌 밴딩 훌 스커트 (2 color) F. 머드 페미닌 밴딩 훌 스커트 (2 color) (해외배송 가능상품) ( 건) F. 머드 페미닌 밴딩 훌 스커트 (2 color) 43,800원 39,500원 남은시간 2일 21:46:10 (4,300원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 390원 (1%) 재입고 알림 SMS 상품 옵션 컬러",,,,,,,,,,,
26769,https://www.misharp.co.kr/product/detail.html?product_no=26769,소프트 에코 레더 셔츠 자켓,아우터,자켓,61700,,오버핏,55-77,어깨좁음,,데일리,봄,기본,긴팔,블랙;베이지,4050,데님;원피스,"미샵 - 소프트 에코 레더 셔츠 자켓 (2 color) 소프트 에코 레더 셔츠 자켓 (2 color) (해외배송 가능상품) ( 건) 소프트 에코 레더 셔츠 자켓 (2 color) 68,500원 61,700원 남은시간 2일 21:46:08 (6,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 610원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",55,70,circumference,56,52.5,,,,,text,"[{""어깨단면"": ""55""}, {""암홀둘레"": ""56""}, {""소매길이"": ""52.5""}, {""가슴둘레"": ""140""}]"
21636,https://www.misharp.co.kr/product/detail.html?product_no=21636,던 5부 라운드 니트,니트/가디건,니트,24200,,,55-66반,어깨좁음,,클래식;데일리,봄;가을;겨울,크롭,긴팔,블랙;아이보리;베이지;그레이;네이비,4050,데님;스커트;니트,~ 【아기옷처럼 보들보들 촉감】,37,47,circumference,42,35,24,,,,text,"[{""어깨단면"": ""37""}, {""암홀둘레"": ""42""}, {""소매길이"": ""35""}, {""소매둘레"": ""24""}, {""가슴둘레"": ""94""}]"
28052,https://www.misharp.co.kr/product/detail.html?product_no=28052,소프트 레더 조끼&가방 세트,,,44600,,세미루즈,55-77,어깨좁음,,데일리,겨울,기본,긴팔,블랙;베이지,4050,데님;니트,【소프트 레더 조끼+데일리bag】,41,60,circumference,53,,,,,,text,"[{""어깨단면"": ""41""}, {""암홀둘레"": ""53""}, {""가슴둘레"": ""120""}]"
28563,https://www.misharp.co.kr/product/detail.html?product_no=28563,로우 블록힐 메리제인 슈즈,,,47600,,,,4050 여성 일반체형,,클래식;데일리;모임룩,겨울,기본,긴팔,,4050,데님,【5.5cm 굽의 키높이 효과】,,,,,,,,,,,
28540,https://www.misharp.co.kr/product/detail.html?product_no=28540,미샵 뮤즈 슬리밍 티셔츠 _ 1 / 사이즈별,블라우스/셔츠,셔츠,29300,면35%와 폴리에스터58%를 혼방하여 면 특유의 쾌적함은 살리되 / 폴리에스터58%를 혼방하여 면 특유의 쾌적함은 살리되,,66-66반,어깨좁음;복부체형,뱃살커버;허리라인보정,데일리;오피스룩,,롱,긴팔,블랙;아이보리,4050,슬랙스;데님;스커트,★ 제작 상의 51 ★ 【미샵제작 슬림T 시리즈_1】,42,41,circumference,41,59.5,,,,,text,"[{""어깨단면"": ""42""}, {""암홀둘레"": ""41""}, {""소매길이"": ""59.5""}, {""가슴둘레"": ""82""}]"
27971,https://www.misharp.co.kr/product/detail.html?product_no=27971,베라 F 173 데님,팬츠,데님,47600,코튼67% 폴리에스터 / 스판3% 혼용으로 골반과 다리라인 편안하게! [이렇게 활용하세요] 같은 데님이더라도 포멀한 라인의 옷들과도 매치가 좋고,,55-88,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,봄;가을;간절기,롱,긴팔,,4050,슬랙스;데님,★ SS제작 팬츠 152 ★,,,,,,,,,,,
28546,https://www.misharp.co.kr/product/detail.html?product_no=28546,무드 드레이프 홀가먼트 조끼,,,53900,울 100% 소재 특유의 탄탄하면서도 부드러운 질감이 브이넥 라인을 따라 우아하게 흐르는 것이 특징입니다 / 울100% 원사를 사용했습니다,,55-77,어깨좁음;팔뚝통통;하체통통,팔뚝커버;힙커버;허리라인보정,클래식;데일리,봄;가을;겨울,기본,긴팔,베이지;브라운,4050,슬랙스;데님;스커트;니트,【울100%의 고급 홀가먼트】,,70.5,circumference,,33,,,,,text,"[{""소매길이"": ""33""}, {""가슴둘레"": ""141""}]"
26809,https://www.misharp.co.kr/product/detail.html?product_no=26809,N. 소프트 라운드 레더 자켓,아우터,자켓,59000,,,55-77,어깨좁음,,데일리,봄;가을;겨울,기본,긴팔,블랙,4050,슬랙스;데님;스커트,"미샵 - N. 소프트 라운드 레더 자켓 (2 color) N. 소프트 라운드 레더 자켓 (2 color) (해외배송 가능상품) ( 건) N. 소프트 라운드 레더 자켓 (2 color) 65,500원 59,000원 남은시간 2일 21:45:55 (6,500원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 590원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수]",39,53,circumference,44,58.5,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""44""}, {""소매길이"": ""58.5""}, {""가슴둘레"": ""106""}]"
28545,https://www.misharp.co.kr/product/detail.html?product_no=28545,단정핏 배색 카라 니트,니트/가디건,니트,24200,비스코스20%가 혼방되어 피부에 닿는 감촉이 부드럽고 은은한 광택감을 주어 고급스러움을 더하며,정핏,55-66,어깨좁음;복부체형,허리라인보정,클래식;데일리;학모룩,봄,기본,긴팔,아이보리;그레이,4050,슬랙스;데님;스커트;니트,"미샵 - 단정핏 배색 카라 니트 (3 color) 단정핏 배색 카라 니트 (3 color) (해외배송 가능상품) ( 건) 단정핏 배색 카라 니트 (3 color) 26,800원 24,200원 남은시간 2일 21:45:53 (2,600원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 240원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요",39,44,circumference,40,55,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""40""}, {""소매길이"": ""55""}, {""가슴둘레"": ""88""}]"
20889,https://www.misharp.co.kr/product/detail.html?product_no=20889,선데이 울 가디건,니트/가디건,가디건,48200,울60%의 제법 톡톡한 니트로 가터뜨개 타입으로 나름의 두께감을 지니고 있습니다 / 울 60% 혼용으로 보온성이 좋습니다,오버핏,55-77,어깨좁음,힙커버;허리라인보정,데일리;오피스룩,겨울,하프,긴팔,,4050,데님;니트,【울60】,,74,circumference,,70,,,,,text,"[{""소매길이"": ""70""}, {""가슴둘레"": ""148""}]"
27376,https://www.misharp.co.kr/product/detail.html?product_no=27376,도트 쉬폰 트윌리,,,14300,,,,4050 여성 일반체형,,데일리,겨울,기본,긴팔,블랙;아이보리,4050,데님,간절기부터 여름까지,,,,,,,,,,,
27237,https://www.misharp.co.kr/product/detail.html?product_no=27237,클래식 쉐입 스트라이프 셔츠,블라우스/셔츠,셔츠,74300,코튼100% 소재입니다,,55-77,어깨좁음;하체통통,,클래식;데일리,,기본,긴팔,,4050,슬랙스;데님,★ 제작 상의 47 ★ 【3합사 옥스포드 코튼 원단】,,60,circumference,,71,,,,,text,"[{""소매길이"": ""71""}, {""가슴둘레"": ""120""}]"
27367,https://www.misharp.co.kr/product/detail.html?product_no=27367,딥 톤 컬러 와이드 코튼 팬츠,팬츠,팬츠,29800,코튼100% 소재입니다,,44-99,복부체형;하체통통,힙커버,데일리,봄;여름;가을,롱,긴팔,블랙;화이트;베이지;그레이;핑크;브라운,4050,데님,【5가지 사이즈 / 2가지 길이 / 6가지 컬러】,,,,,,,,,,,
26624,https://www.misharp.co.kr/product/detail.html?product_no=26624,모스트 링클프리 라운드 블라우스,블라우스/셔츠,블라우스,38300,,세미루즈,55-77,어깨좁음;팔뚝통통,팔뚝커버;허리라인보정,클래식;데일리;오피스룩;모임룩,봄;여름;가을,기본,긴팔,블랙;화이트;베이지,4050,데님,"【1+1 기획 / 2장에 42,500원】",31,54.5,circumference,50,62.5,,,,,text,"[{""어깨단면"": ""31""}, {""암홀둘레"": ""50""}, {""소매길이"": ""62.5""}, {""가슴둘레"": ""109""}]"
28541,https://www.misharp.co.kr/product/detail.html?product_no=28541,슬레이트 본딩 셔츠 점퍼,아우터,점퍼,70700,면 30%와 나일론 70%를 혼방하여 합포 처리한 소재로 / 나일론 70%를 혼방하여 합포 처리한 소재로,루즈핏,55-77,어깨좁음,뱃살커버;허리라인보정,클래식;데일리;오피스룩,여름,기본,긴팔,블랙;화이트;베이지;그레이;카키,4050,슬랙스;데님;스커트,【간절기 면혼방의 합포 안감】,55,58.5,circumference,46,47.5,,,,,text,"[{""어깨단면"": ""55""}, {""암홀둘레"": ""46""}, {""소매길이"": ""47.5""}, {""가슴둘레"": ""117""}]"
21221,https://www.misharp.co.kr/product/detail.html?product_no=21221,F. 에어 배기 슬랙스,팬츠,슬랙스,32300,,,55-66반,복부체형;하체통통,힙커버;허리라인보정,데일리,봄;여름;가을,기본,긴팔,블랙;그레이,4050,슬랙스;데님,★ FW 제작 팬츠 72 ★ F/L 제작,,,,,,,,,,,
28543,https://www.misharp.co.kr/product/detail.html?product_no=28543,텐더 체크 셔츠_2,블라우스/셔츠,셔츠,25800,,루즈핏,55-77,어깨좁음;하체통통,힙커버,클래식;데일리,,기본,긴팔,베이지;핑크;네이비,4050,데님,【남녀노소 불문한 온가족 체크 셔츠】,56.5,66.5,circumference,52,114,,,,,text,"[{""어깨단면"": ""56.5""}, {""암홀둘레"": ""52""}, {""소매길이"": ""114""}, {""가슴둘레"": ""133""}]"
28558,https://www.misharp.co.kr/product/detail.html?product_no=28558,벤 골지 프릴 삭스,,,6500,,,,4050 여성 일반체형,,데일리,,기본,긴팔,아이보리;브라운,4050,데님,"미샵 - 벤 골지 프릴 삭스 (3 color) 벤 골지 프릴 삭스 (3 color) (해외배송 가능상품) ( 건) 벤 골지 프릴 삭스 (3 color) 6,500원 60원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 브라운 옵션선택 상품 목록 상품명 상품수 가격 벤 골지 프릴 삭스 (3 color) 수량증가 수",,,,,,,,,,,
28538,https://www.misharp.co.kr/product/detail.html?product_no=28538,매그 S 651 슬랙스,팬츠,슬랙스,42500,폴리에스터 92% 스판 8% 혼용 소재로 가볍고 매끄러운 터치감에 텐션이 뛰어납니다 / 폴리에스터 92%와 스판 8% 혼용으로 제작되어 가볍고 매끄러운 터치감에 텐션이 뛰어납니다 / 스판 8% 혼용 소재로 가볍고 매끄러운 터치감에 텐션이 뛰어납니다 / 스판 8% 혼용으로 제작되어 가볍고 매끄러운 터치감에 텐션이 뛰어납니다,,66-66반,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;가을;겨울,기본,긴팔,블랙;베이지,4050,슬랙스;데님;니트,★ SS제작 팬츠 152 ★,,,,,,,,,,,
28535,https://www.misharp.co.kr/product/detail.html?product_no=28535,캐빈 집업 니트 조끼,니트/가디건,니트,24200,,정핏,55-77,어깨좁음,허리라인보정,클래식;데일리;오피스룩,겨울,기본,긴팔,화이트;네이비,4050,데님;니트,"미샵 - 캐빈 집업 니트 조끼 (3 color) 캐빈 집업 니트 조끼 (3 color) (해외배송 가능상품) ( 건) 캐빈 집업 니트 조끼 (3 color) 26,800원 24,200원 남은시간 2일 21:45:34 (2,600원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 240원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 -",36,52,circumference,52,,,,,,text,"[{""어깨단면"": ""36""}, {""암홀둘레"": ""52""}, {""가슴둘레"": ""104""}]"
27357,https://www.misharp.co.kr/product/detail.html?product_no=27357,소프트 트위드 아워 글래스 자켓,아우터,자켓,106700,폴리에스터81% 레이온19% 혼용 소재입니다 / 레이온19% 혼용 소재입니다,,55-66반,어깨좁음;복부체형,허리라인보정,클래식;페미닌;데일리;오피스룩,,기본,긴팔,블랙;아이보리,4050,슬랙스;데님,"미샵 - 소프트 트위드 아워 글래스 자켓 (2 color) 소프트 트위드 아워 글래스 자켓 (2 color) (해외배송 가능상품) ( 건) 소프트 트위드 아워 글래스 자켓 (2 color) 118,500원 106,700원 남은시간 2일 21:45:33 (11,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 1,060원 (1%) 재입고 알림 SMS 상품 옵션 컬",42,45.5,circumference,47,60,,,,,text,"[{""어깨단면"": ""42""}, {""암홀둘레"": ""47""}, {""소매길이"": ""60""}, {""가슴둘레"": ""91""}]"
28536,https://www.misharp.co.kr/product/detail.html?product_no=28536,피치 루즈핏 후드 야상,아우터,점퍼,87500,,오버핏,55-77,어깨좁음;하체통통,힙커버;허리라인보정,데일리,겨울,기본,긴팔,베이지,4050,데님;원피스,【코튼 피치 가공의 포근 터치】,65,73,circumference,64,52,,,,,text,"[{""어깨단면"": ""65""}, {""암홀둘레"": ""64""}, {""소매길이"": ""52""}, {""가슴둘레"": ""146""}]"
26773,https://www.misharp.co.kr/product/detail.html?product_no=26773,리브 베이직 브이 니트,니트/가디건,니트,23000,비스코스 50% 혼용의 니트이며 / 비스코스50% 폴리 혼용 니트입니다,,55-66반,어깨좁음,,클래식;데일리;오피스룩,봄;가을;겨울,기본,긴팔,블랙;아이보리;그레이;네이비;브라운,4050,데님;스커트;니트,"미샵 - 리브 베이직 브이 니트 (6 color) 리브 베이직 브이 니트 (6 color) (해외배송 가능상품) ( 건) 리브 베이직 브이 니트 (6 color) 25,500원 23,000원 남은시간 2일 21:45:30 (2,500원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 230원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요",37,46,circumference,42,60,,,,,text,"[{""어깨단면"": ""37""}, {""암홀둘레"": ""42""}, {""소매길이"": ""60""}, {""가슴둘레"": ""92""}]"
